id;uo;programa;acao;subacao;descricao_medida;descricao_produto;qtde_prevista orig;qtde_concedida;ind_meta_cumulativa;qtde_executada_até per;qtde exec orig;qtde exec red;qtde exec total (orig+red);eficácia final;valor_orcado;valor_emp orig;valor_liquid ;eficiência liq final;sequencia_sub_acao;Reforma
640;2200;140;2542;2;Pessoa;Aluno matriculado;100;0;N;124;124;0;124;1,24;0;0;0;0;1886;Inalterada
641;2200;140;2542;2;Pessoa;Aluno matriculado;270;0;N;278;278;0;278;1,03;0;0;0;0;1887;Inalterada
642;2200;140;2542;2;Pessoa;Aluno matriculado;35;0;N;38;38;0;38;1,086;0;0;0;0;1889;Inalterada
643;2200;140;2542;2;Pessoa;Aluno matriculado;100;0;N;108;108;0;108;1,08;0;0;0;0;1890;Inalterada
644;2200;140;2700;1;Pessoa;Aluno beneficiado;10327;0;S;10208;10208;0;10208;0,988;1458457;894774,1;624108;2,31;604;Inalterada
645;2200;140;2700;1;Pessoa;Aluno beneficiado;6427;0;S;6055;6055;0;6055;0,942;706793;497972,64;343056,7;1,941;628;Inalterada
646;2200;140;2700;1;Pessoa;Aluno beneficiado;6011;0;S;6302;6302;0;6302;1,048;972280;513628,02;371089,28;2,747;629;Inalterada
647;2200;140;2700;1;Pessoa;Aluno beneficiado;9727;0;S;9587;9587;0;9587;0,986;1520811;866745,18;624312,76;2,401;630;Inalterada
648;2200;140;2700;1;Pessoa;Aluno beneficiado;6517;0;S;6214;6214;0;6214;0,954;1053838;570149,77;398090,16;2,524;631;Inalterada
649;2200;140;2700;1;Pessoa;Aluno beneficiado;8231;0;S;8418;8418;0;8418;1,023;1165977;739138,71;518205;2,301;632;Inalterada
650;2200;140;2700;1;Pessoa;Aluno beneficiado;7032;0;S;7783;7783;0;7783;1,107;1084890;640431,25;442645,86;2,713;633;Inalterada
651;2200;140;2700;1;Pessoa;Aluno beneficiado;7088;0;S;8458;8458;0;8458;1,193;1310851;672705,55;477394,58;3,277;634;Inalterada
652;2200;140;2700;1;Pessoa;Aluno beneficiado;6666;0;S;6972;6972;0;6972;1,046;1108617;627775,79;437149,48;2,652;635;Inalterada
653;2200;140;2700;2;Pessoa;Aluno beneficiado;21596;0;S;21986;21986;0;21986;1,018;3629124;2383158,66;1451406,08;2,546;603;Inalterada
654;2200;140;2700;2;Pessoa;Aluno beneficiado;6568;0;S;6423;6423;0;6423;0,978;1431250;743950,46;446117,08;3,137;620;Inalterada
655;2200;140;2700;2;Pessoa;Aluno beneficiado;8293;0;S;7842;7842;0;7842;0,946;1783677;895924,2;539799,39;3,125;621;Inalterada
656;2200;140;2700;2;Pessoa;Aluno beneficiado;18307;0;S;17986;17986;0;17986;0,982;3285403;2044702,12;1232715,7;2,618;622;Inalterada
657;2200;140;2700;2;Pessoa;Aluno beneficiado;8630;0;S;8684;8684;0;8684;1,006;1511280;1014495,12;634151,95;2,398;623;Inalterada
658;2200;140;2700;2;Pessoa;Aluno beneficiado;13020;0;S;12961;12961;0;12961;0,995;2494942;1482693,78;873458,28;2,843;624;Inalterada
659;2200;140;2700;2;Pessoa;Aluno beneficiado;7972;0;S;7715;7715;0;7715;0,968;1770076;885422,16;533203,19;3,213;625;Inalterada
660;2200;140;2700;2;Pessoa;Aluno beneficiado;11649;0;S;11232;11232;0;11232;0,964;2258301;1285487,46;768293,38;2,834;626;Inalterada
661;2200;140;2700;2;Pessoa;Aluno beneficiado;19650;0;S;17675;17675;0;17675;0,899;3723184;2204000,64;1307721,63;2,561;627;Inalterada
662;2200;140;2700;3;Pessoa;Aluno beneficiado;2629;0;S;2613;2613;0;2613;0,994;183440;54703,92;23169,12;7,869;605;Inalterada
663;2200;140;2700;3;Pessoa;Aluno beneficiado;1930;0;S;1895;1895;0;1895;0,982;159946;82086,04;19042,24;8,247;636;Inalterada
664;2200;140;2700;3;Pessoa;Aluno beneficiado;1218;0;S;723;723;0;723;0,594;96535;29768,6;10823,6;5,294;637;Inalterada
665;2200;140;2700;3;Pessoa;Aluno beneficiado;2357;0;S;1793;1793;0;1793;0,761;164483;71249,64;21335,64;5,865;638;Inalterada
666;2200;140;2700;3;Pessoa;Aluno beneficiado;1282;0;S;968;968;0;968;0,755;99526;44406,97;11920,72;6,304;639;Inalterada
667;2200;140;2700;3;Pessoa;Aluno beneficiado;1532;0;S;1176;1176;0;1176;0,768;115169;60706,48;15682,48;5,637;640;Inalterada
668;2200;140;2700;3;Pessoa;Aluno beneficiado;1123;0;S;819;819;0;819;0,729;117276;43830,52;12345,52;6,928;641;Inalterada
669;2200;140;2700;3;Pessoa;Aluno beneficiado;1226;0;S;664;664;0;664;0,542;103346;33456,34;10534,84;5,313;642;Inalterada
670;2200;140;2700;3;Pessoa;Aluno beneficiado;2254;0;S;1409;1409;0;1409;0,625;156974;78803,69;19734,74;4,972;643;Inalterada
671;2200;140;2700;8;Pessoa;Aluno beneficiado;6611;0;N;6590;6590;0;6590;0,997;702558;256642,76;224121,19;3,125;913;Inalterada
672;2200;140;2700;8;Pessoa;Aluno beneficiado;3215;0;N;2831;2831;0;2831;0,881;576591;123650,35;112053,97;4,531;923;Inalterada
673;2200;140;2700;8;Pessoa;Aluno beneficiado;2294;0;N;2490;2490;0;2490;1,085;634506;120483,41;93408,17;7,373;924;Inalterada
674;2200;140;2700;8;Pessoa;Aluno beneficiado;7297;0;N;7163;7163;0;7163;0,982;642558;271927,95;234106,84;2,694;925;Inalterada
675;2200;140;2700;8;Pessoa;Aluno beneficiado;3617;0;N;3647;3647;0;3647;1,008;660532;149710,52;119165,89;5,589;926;Inalterada
676;2200;140;2700;8;Pessoa;Aluno beneficiado;6001;0;N;6176;6176;0;6176;1,029;692039;207095,49;174172,4;4,089;927;Inalterada
677;2200;140;2700;8;Pessoa;Aluno beneficiado;3320;0;N;3490;3490;0;3490;1,051;612013;155089,07;119030,2;5,405;928;Inalterada
678;2200;140;2700;8;Pessoa;Aluno beneficiado;4946;0;N;5385;5385;0;5385;1,089;624013;198497,76;169339,75;4,012;929;Inalterada
679;2200;140;2700;8;Pessoa;Aluno beneficiado;5725;0;N;5910;5910;0;5910;1,032;519558;219735,61;171492,63;3,128;931;Inalterada
680;2200;140;2700;9;Pessoa;Aluno beneficiado;2629;0;N;2629;2629;0;2629;1;5000;0;0;0;914;Inalterada
681;2200;140;2700;9;Pessoa;Aluno beneficiado;1930;0;N;1930;1930;0;1930;1;5000;0;0;0;932;Inalterada
682;2200;140;2700;9;Pessoa;Aluno beneficiado;1218;0;N;1218;1218;0;1218;1;5000;0;0;0;933;Inalterada
683;2200;140;2700;9;Pessoa;Aluno beneficiado;2357;0;N;2357;2357;0;2357;1;5000;0;0;0;934;Inalterada
684;2200;140;2700;9;Pessoa;Aluno beneficiado;1282;0;N;1282;1282;0;1282;1;5000;0;0;0;935;Inalterada
685;2200;140;2700;9;Pessoa;Aluno beneficiado;1532;0;N;1532;1532;0;1532;1;5000;0;0;0;936;Inalterada
686;2200;140;2700;9;Pessoa;Aluno beneficiado;1123;0;N;1123;1123;0;1123;1;5000;0;0;0;937;Inalterada
687;2200;140;2700;9;Pessoa;Aluno beneficiado;1226;0;N;1226;1226;0;1226;1;5000;0;0;0;938;Inalterada
688;2200;140;2700;9;Pessoa;Aluno beneficiado;2254;0;N;2254;2254;0;2254;1;5000;0;0;0;939;Inalterada
689;2200;140;2700;10;Pessoa;Aluno beneficiado;21596;0;N;21505;21505;0;21505;0,996;1136517;787913,75;546747;2,07;912;Inalterada
690;2200;140;2700;10;Pessoa;Aluno beneficiado;6568;0;N;6290;6290;0;6290;0,958;814339;267908,28;200046,02;3,898;915;Inalterada
691;2200;140;2700;10;Pessoa;Aluno beneficiado;8293;0;N;7791;7791;0;7791;0,939;792733;389980,25;214874,61;3,466;916;Inalterada
692;2200;140;2700;10;Pessoa;Aluno beneficiado;18307;0;N;17757;17757;0;17757;0,97;1062097;591619,73;460910,32;2,235;917;Inalterada
693;2200;140;2700;10;Pessoa;Aluno beneficiado;8630;0;N;8645;8645;0;8645;1,002;888215;366054,16;238591,29;3,729;918;Inalterada
694;2200;140;2700;10;Pessoa;Aluno beneficiado;13020;0;N;12741;12741;0;12741;0,979;1074993;454354,71;345198,18;3,047;919;Inalterada
695;2200;140;2700;10;Pessoa;Aluno beneficiado;7972;0;N;7542;7542;0;7542;0,946;844570;303606,64;203091,29;3,934;920;Inalterada
696;2200;140;2700;10;Pessoa;Aluno beneficiado;11649;0;N;11178;11178;0;11178;0,96;871254;375445,84;270930,34;3,086;921;Inalterada
697;2200;140;2700;10;Pessoa;Aluno beneficiado;19650;0;N;19487;19487;0;19487;0,992;1232529;648146,02;482506,54;2,533;922;Inalterada
698;2200;140;2700;16;Unidade;Evento realizado;1;0;N;1;1;0;1;1;222000;343196,01;343196,01;0,647;2070;Inalterada
699;2200;140;2701;1;Pessoa;Aluno matriculado;110;0;N;43;43;0;43;0,391;500000;348000;309000;0,633;1160;Inalterada
700;2200;140;2701;2;Unidade;Expansao de salas;15;0;S;14;14;0;14;0,933;300000;0;0;0;2504;Inalterada
701;2200;140;2701;5;Pessoa;Aluno beneficiado;352;0;N;160;160;0;160;0,455;1960000;2056619,19;1882862,81;0,473;2273;Inalterada
702;2200;140;2706;4;Unidade;Avaliação realizada;191;0;S;192;192;0;192;1,005;0;0;0;0;1269;Inalterada
703;2200;140;2885;1;Pessoa;Aluno beneficiado;670;0;N;679;679;0;679;1,013;1270000;1256619,62;1151361,77;1,118;1153;Inalterada
704;2200;140;2885;1;Pessoa;Aluno beneficiado;484;0;N;450;450;0;450;0,93;1160000;886664,24;803068,87;1,343;1154;Inalterada
705;2200;140;2885;1;Pessoa;Aluno beneficiado;1110;0;N;1243;1243;0;1243;1,12;2650000;2484259,42;2270659,45;1,307;1155;Inalterada
706;2200;140;2885;1;Pessoa;Aluno beneficiado;2100;0;N;2049;2049;0;2049;0,976;4600000;4474274,47;4080011,92;1,1;1156;Inalterada
707;2200;140;2885;1;Pessoa;Aluno beneficiado;840;0;N;840;840;0;840;1;2000000;1973667,26;1808596,13;1,106;1157;Inalterada
708;2200;140;2885;1;Pessoa;Aluno beneficiado;200;0;N;189;189;0;189;0,945;550000;375528,18;348068,27;1,493;1158;Inalterada
709;2200;140;2885;1;Pessoa;Aluno beneficiado;145;0;N;163;163;0;163;1,124;860000;416040,44;381255,82;2,536;1159;Inalterada
710;2200;140;2888;2;Pessoa;Aluno beneficiado;3716;0;N;3569;3569;0;3569;0,96;12910119;13291280;13291280;0,933;611;Inalterada
711;2200;140;2888;2;Pessoa;Aluno beneficiado;3212;0;N;3169;3169;0;3169;0,987;13261634;13951785;13951785;0,938;612;Inalterada
712;2200;140;2888;2;Pessoa;Aluno beneficiado;3717;0;N;3582;3582;0;3582;0,964;15319662;15316498;15316498;0,964;613;Inalterada
713;2200;140;2888;2;Pessoa;Aluno beneficiado;2430;0;N;2264;2264;0;2264;0,932;9203566;9198108;9198108;0,932;614;Inalterada
714;2200;140;2888;2;Pessoa;Aluno beneficiado;2900;0;N;3015;3015;0;3015;1,04;12185494;12637435;12559717;1,009;615;Inalterada
715;2200;140;2888;2;Pessoa;Aluno beneficiado;2230;0;N;2312;2312;0;2312;1,037;8932674;9654066;9654066;0,959;616;Inalterada
716;2200;140;2888;2;Pessoa;Aluno beneficiado;3712;0;N;3780;3780;0;3780;1,018;14301715;15561764;15561764;0,936;617;Inalterada
717;2200;140;2888;2;Pessoa;Aluno beneficiado;2142;0;N;2502;2502;0;2502;1,168;9716603;10572316;10572316;1,074;618;Inalterada
718;2200;140;2888;2;Pessoa;Aluno beneficiado;941;0;N;848;848;0;848;0,901;3881783;4033332;4033332;0,867;619;Inalterada
719;2200;205;2707;1;Unidade;Escola Equipada ;2;0;N;0;0;0;0;0;130000;0;0;0;1782;Inalterada
720;2200;205;2707;1;Unidade;Escola Equipada ;1;0;N;0;0;0;0;0;130000;0;0;0;1786;Inalterada
721;2200;205;2707;2;Unidade;Escola Informatizada;2;0;S;0;0;0;0;0;0;0;0;0;1288;Inalterada
722;2200;205;2707;2;Unidade;Escola Informatizada;1;0;S;0;0;0;0;0;0;0;0;0;1292;Inalterada
723;2200;206;2702;2;Unidade;vaga ofertada;16759;0;N;8032;8032;0;8032;0,479;2704183;5116241;5116241;0,253;1787;Inalterada
724;2200;206;2702;2;Unidade;vaga ofertada;6415;0;N;3584;3584;0;3584;0,559;536163;1374702;1374702;0,218;1788;Inalterada
725;2200;206;2702;2;Unidade;vaga ofertada;8034;0;N;4810;4810;0;4810;0,599;1347677;2175824;2175824;0,371;1789;Inalterada
726;2200;206;2702;2;Unidade;vaga ofertada;14990;0;N;7796;7796;0;7796;0,52;1834210;4388006;4388006;0,217;1790;Inalterada
727;2200;206;2702;2;Unidade;vaga ofertada;7975;0;N;4250;4250;0;4250;0,533;1114780;2365650;2365650;0,251;1791;Inalterada
728;2200;206;2702;2;Unidade;vaga ofertada;10143;0;N;5781;5781;0;5781;0,57;969394;2505308;2505308;0,221;1792;Inalterada
729;2200;206;2702;2;Unidade;vaga ofertada;5997;0;N;4218;4218;0;4218;0,703;530110;1361682;1361682;0,274;1793;Inalterada
730;2200;206;2702;2;Unidade;vaga ofertada;6725;0;N;4064;4064;0;4064;0,604;1168102;2530709;2530709;0,279;1794;Inalterada
731;2200;206;2702;2;Unidade;vaga ofertada;13062;0;N;7538;7538;0;7538;0,577;1887640;3764672;3764672;0,289;1795;Inalterada
732;2200;206;2702;3;Unidade;Caderno publicado;1;0;N;0;0;0;0;0;6000;0;0;0;1293;Inalterada
733;2200;206;2702;4;Pessoa;Aluno beneficiado;84;0;N;85;85;0;85;1,012;140000;81600;81600;1,736;1069;Inalterada
734;2200;206;2702;4;Pessoa;Aluno beneficiado;831;0;N;678;678;0;678;0,816;912400;725760;725760;1,026;1070;Inalterada
735;2200;206;2702;4;Pessoa;Aluno beneficiado;1297;0;N;1192;1192;0;1192;0,919;1325960;941680;941680;1,294;1071;Inalterada
736;2200;206;2702;4;Pessoa;Aluno beneficiado;673;0;N;645;645;0;645;0,958;590000;567120;567120;0,997;1072;Inalterada
737;2200;206;2702;4;Pessoa;Aluno beneficiado;130;0;N;130;130;0;130;1;336736;132240;132240;2,546;1073;Inalterada
738;2200;206;2702;4;Pessoa;Aluno beneficiado;1244;0;N;1199;1199;0;1199;0,964;1108000;830277,24;830277,24;1,286;1074;Inalterada
739;2200;206;2702;4;Pessoa;Aluno beneficiado;1228;0;N;1231;1231;0;1231;1,002;1200936;1388400;1388400;0,867;1075;Inalterada
740;2200;206;2702;4;Pessoa;Aluno beneficiado;464;0;N;363;363;0;363;0,782;386256;367200;367200;0,823;1076;Inalterada
741;2200;206;2702;4;Pessoa;Aluno beneficiado;201;0;N;201;201;0;201;1;202000;48720;48720;4,146;1077;Inalterada
742;2200;206;2702;5;Unidade;Participações;571689;0;S;745080;745080;0;745080;1,303;901000;1745956;1745956;0,673;1048;Inalterada
743;2200;206;2702;5;Unidade;Participações;151721;0;S;198614;198614;0;198614;1,309;351000;641756;641756;0,716;1051;Inalterada
744;2200;206;2702;5;Unidade;Participações;253524;0;S;278716;278716;0;278716;1,099;381000;684240;684240;0,612;1054;Inalterada
745;2200;206;2702;5;Unidade;Participações;462058;0;S;624734;624734;0;624734;1,352;751000;1524158;1524158;0,666;1057;Inalterada
746;2200;206;2702;5;Unidade;Participações;369439;0;S;483612;483612;0;483612;1,309;451000;1061883;1061883;0,556;1060;Inalterada
747;2200;206;2702;5;Unidade;Participações;312860;0;S;405186;405186;0;405186;1,295;601000;1076290;1076290;0,723;1063;Inalterada
748;2200;206;2702;5;Unidade;Participações;242555;0;S;263584;263584;0;263584;1,087;401000;733662;733662;0,594;1098;Inalterada
749;2200;206;2702;5;Unidade;Participações;265659;0;S;292706;292706;0;292706;1,102;421000;833896;833896;0,556;1099;Inalterada
750;2200;206;2702;5;Unidade;Participações;510844;0;S;664717;664717;0;664717;1,301;701000;1561798;1561798;0,584;1100;Inalterada
751;2200;206;2702;6;Unidade;Participações;16012;0;S;6497;6497;0;6497;0,406;130049;311680;311680;0,169;1049;Inalterada
752;2200;206;2702;6;Unidade;Participações;7732;0;S;2149;2149;0;2149;0,278;60725;97850;97850;0,172;1052;Inalterada
753;2200;206;2702;6;Unidade;Participações;8340;0;S;1064;1064;0;1064;0,128;69607;168550;168550;0,053;1055;Inalterada
754;2200;206;2702;6;Unidade;Participações;14908;0;S;2897;2897;0;2897;0,194;116961;268230;268230;0,085;1058;Inalterada
755;2200;206;2702;6;Unidade;Participações;9940;0;S;3730;3730;0;3730;0,375;80666;148170;148170;0,204;1061;Inalterada
756;2200;206;2702;6;Unidade;Participações;11595;0;S;3134;3134;0;3134;0,27;94843;194410;194410;0,132;1064;Inalterada
757;2200;206;2702;6;Unidade;Participações;7731;0;S;2248;2248;0;2248;0,291;70077;124730;124730;0,163;1101;Inalterada
758;2200;206;2702;6;Unidade;Participações;8283;0;S;2983;2983;0;2983;0,36;71165;165470;165470;0,155;1102;Inalterada
759;2200;206;2702;6;Unidade;Participações;15459;0;S;4034;4034;0;4034;0,261;121166;250560;250560;0,126;1103;Inalterada
760;2200;206;2702;7;Unidade;convênio ampliado / renovado;11;0;N;11;11;0;11;1;15000000;9762505,48;9762505,48;1,536;1295;Inalterada
761;2200;206;2702;12;Unidade;Participações;64800;0;S;79812;79812;0;79812;1,232;420000;429156;393393;1,315;1115;Inalterada
762;2200;206;2702;12;Unidade;Participações;21600;0;S;43891;43891;0;43891;2,032;220000;221976;203478;2,197;1116;Inalterada
763;2200;206;2702;12;Unidade;Participações;25200;0;S;30244;30244;0;30244;1,2;220000;221976;203478;1,298;1117;Inalterada
764;2200;206;2702;12;Unidade;Participações;57600;0;S;70043;70043;0;70043;1,216;420000;429156;393393;1,298;1118;Inalterada
765;2200;206;2702;12;Unidade;Participações;25200;0;S;43092;43092;0;43092;1,71;280000;281172;257741;1,858;1119;Inalterada
766;2200;206;2702;12;Unidade;Participações;39600;0;S;52763;52763;0;52763;1,332;290000;295968;271304;1,424;1120;Inalterada
767;2200;206;2702;12;Unidade;Participações;25200;0;S;36783;36783;0;36783;1,46;235000;236772;217041;1,58;1121;Inalterada
768;2200;206;2702;12;Unidade;Participações;36000;0;S;60251;60251;0;60251;1,674;220000;221976;203478;1,81;1122;Inalterada
769;2200;206;2702;12;Unidade;Participações;64800;0;S;64859;64859;0;64859;1,001;450000;458776,08;420544,74;1,071;1123;Inalterada
770;2200;206;2702;14;Unidade;Vaga disponibilizada;2000;0;N;1840;1840;0;1840;0,92;3800000;3364774,2;3058120,5;1,143;663;Inalterada
771;2200;206;2702;15;Unidade;Oficina realizada;675;0;N;857;857;0;857;1,27;0;0;0;0;1294;Inalterada
772;2200;206;2702;17;Unidade;Biblioteca aberta;22;0;N;30;30;0;30;1,364;0;0;0;0;1575;Inalterada
773;2200;207;2041;1;Unidade;Oficina realizada;72;0;S;298;298;0;298;4,139;0;0;0;0;492;Inalterada
774;2200;207;2041;3;Unidade;Participações;3000;0;N;792;792;0;792;0,264;93000;1512;1512;16,238;1046;Inalterada
775;2200;207;2701;4;Unidade;Formação Realizada;27;0;S;59;59;0;59;2,185;53000;0;0;0;1628;Inalterada
776;2200;207;2703;1;Pessoa;aluno atendido;98000;0;S;98000;98000;0;98000;1;0;0;0;0;1268;Inalterada
777;2200;207;2705;1;Unidade;Encontro realizado;2;0;N;1;1;0;1;0,5;8000;6564;6564;0,609;1276;Inalterada
778;2200;207;2705;2;Unidade;Evento realizado;5;0;S;2;2;0;2;0,4;42000;0;0;0;455;Inalterada
779;2200;207;2705;3;Unidade;Edições;3;0;N;0;0;0;0;0;10000;0;0;0;454;Inalterada
780;2200;207;2705;4;Unidade;Edições;3;0;N;0;0;0;0;0;20000;0;0;0;453;Inalterada
781;2200;207;2705;5;Unidade;Encontro realizado;36;0;S;0;0;0;0;0;0;0;0;0;2210;Inalterada
782;2200;207;2706;1;Unidade;Laboratório implantado;36;0;S;18;18;0;18;0,5;0;0;0;0;476;Inalterada
783;2200;207;2706;2;Percentual de execução;Percentual da demanda atendida;100;0;N;100;100;0;100;1;0;0;0;0;501;Inalterada
784;2200;207;2706;6;Unidade;Ação realizada;30;0;N;58;58;0;58;1,933;0;0;0;0;2480;Inalterada
785;2200;207;2885;2;Pessoa;Aluno beneficiado;65;0;N;48;48;0;48;0,738;877980;770159,76;709439,72;0,914;456;Inalterada
786;2200;207;2885;2;Pessoa;Aluno beneficiado;65;0;N;33;33;0;33;0,508;658400;596070,14;547494,14;0,611;457;Inalterada
787;2200;207;2885;2;Pessoa;Aluno beneficiado;65;0;N;38;38;0;38;0,585;877980;548755,87;524467,9;0,979;458;Inalterada
788;2200;207;2885;2;Pessoa;Aluno beneficiado;65;0;N;29;29;0;29;0,446;658400;522268,85;485836,83;0,605;459;Inalterada
789;2200;207;2885;2;Pessoa;Aluno beneficiado;65;0;N;34;34;0;34;0,523;877980;696358,46;647782,46;0,709;460;Inalterada
790;2200;207;2885;2;Pessoa;Aluno beneficiado;65;0;N;25;25;0;25;0,385;658400;522268,84;485836,83;0,521;461;Inalterada
791;2200;207;2885;2;Pessoa;Aluno beneficiado;65;0;N;48;48;0;48;0,738;769942;609313,66;566809,65;1,003;462;Inalterada
792;2200;207;2885;2;Pessoa;Aluno beneficiado;65;0;N;34;34;0;34;0,523;767234;609313,65;566809,65;0,708;463;Inalterada
793;2200;207;2885;2;Pessoa;Aluno beneficiado;67;0;N;48;48;0;48;0,716;1097474;870448,08;808604,81;0,972;464;Inalterada
794;2200;207;2886;1;Unidade;vaga ofertada;200;0;N;0;0;0;0;0;0;0;0;0;483;Inalterada
795;2200;207;2886;5;Percentual de execução;% de crianças com 8 anos lendo;100;0;N;89;89;0;89;0,89;3000;0;0;0;504;Inalterada
796;2200;207;2886;7;Unidade;Escola contemplada;29;0;S;0;0;0;0;0;0;0;0;0;2021;Inalterada
797;2200;207;2886;7;Unidade;Escola contemplada;15;0;S;0;0;0;0;0;0;0;0;0;2022;Inalterada
798;2200;207;2886;7;Unidade;Escola contemplada;15;0;S;0;0;0;0;0;0;0;0;0;2023;Inalterada
799;2200;207;2886;7;Unidade;Escola contemplada;30;0;S;0;0;0;0;0;0;0;0;0;2024;Inalterada
800;2200;207;2886;7;Unidade;Escola contemplada;18;0;S;0;0;0;0;0;0;0;0;0;2025;Inalterada
801;2200;207;2886;7;Unidade;Escola contemplada;20;0;S;0;0;0;0;0;0;0;0;0;2026;Inalterada
802;2200;207;2886;7;Unidade;Escola contemplada;16;0;S;0;0;0;0;0;0;0;0;0;2027;Inalterada
803;2200;207;2886;7;Unidade;Escola contemplada;15;0;S;0;0;0;0;0;0;0;0;0;2028;Inalterada
804;2200;207;2886;7;Unidade;Escola contemplada;32;0;S;0;0;0;0;0;0;0;0;0;2029;Inalterada
805;2200;207;2886;8;Unidade;Revista publicada;1;0;S;0;0;0;0;0;5000;0;0;0;481;Inalterada
806;2200;207;2886;9;Aluno;aluno atendido;1400;0;N;1350;1350;0;1350;0,964;11000;0;0;0;1266;Inalterada
807;2200;207;2886;14;Unidade;Evento realizado;1;0;S;0;0;0;0;0;100000;0;0;0;2452;Inalterada
808;2200;207;2886;15;Unidade;Parceria realizada;1;0;S;0;0;0;0;0;0;0;0;0;1629;Inalterada
809;2200;207;2886;16;Pessoa;aluno atendido;2500;0;S;6605;6605;0;6605;2,642;0;0;0;0;1630;Inalterada
810;2200;207;2886;18;Pessoa;Professor disponibilizado;5;0;N;4;4;0;4;0,8;0;0;0;0;2261;Inalterada
811;2200;235;2700;4;Pessoa;Aluno beneficiado;2000;0;S;1100;1100;0;1100;0,55;100000;52816,31;15046,81;3,655;644;Inalterada
812;2200;235;2700;5;Pessoa;Aluno beneficiado;2000;0;N;1240;1240;0;1240;0,62;22000;0;0;0;1243;Inalterada
813;2200;235;2700;17;Unidade;Programa implantado;34;0;S;0;0;0;0;0;900000;0;0;0;1654;Inalterada
814;2200;235;2700;18;Unidade;Instituição atendida;8;0;N;7;7;0;7;0,875;0;0;0;0;1655;Inalterada
815;2200;236;2041;6;Unidade;Encontro realizado;80;0;S;61;61;0;61;0,763;8000;0;0;0;495;Inalterada
816;2200;236;2041;8;Unidade;Participações;300;0;N;618;618;0;618;2,06;8000;0;0;0;494;Inalterada
817;2200;236;2386;1;Unidade;Atividade realizada;50;0;S;0;0;0;0;0;17000;0;0;0;1246;Inalterada
818;2200;236;2700;14;Unidade;Escola beneficiada;160;0;S;0;0;0;0;0;0;0;0;0;1164;Inalterada
819;2200;236;2700;15;Unidade;Escola beneficiada;177;0;S;0;0;0;0;0;0;0;0;0;1161;Inalterada
820;2200;237;2041;9;Pessoa;Pessoa capacitada;40;0;S;269;269;0;269;6,725;0;0;0;0;1577;Inalterada
821;2200;237;2404;13;Unidade;Vaga disponibilizada;3000;0;N;125;125;0;125;0,042;1000;0;0;0;610;Inalterada
822;2200;237;2404;14;Unidade;Turma aberta;10;0;N;41;41;0;41;4,1;0;0;0;0;1271;Inalterada
823;2200;237;2702;10;Unidade;Encontro realizado;3000;0;S;2907;2907;0;2907;0,969;0;0;0;0;1125;Inalterada
824;2200;241;2886;6;Unidade;Publicação realizada;1;0;N;0;0;0;0;0;5000;0;0;0;505;Inalterada
825;2301;30;2616;1;Unidade;Atendimento realizado;107785;0;S;103918;103918;0;103918;0,964;64958920;60178968,96;55397706,04;1,131;856;Inalterada
826;2301;30;2616;2;Unidade;Parto realizado;2728;0;S;2505;2505;0;2505;0,918;0;0;0;0;857;Inalterada
827;2301;30;2875;1;Pessoa;Paciente atendido;75432;0;S;78622;78622;0;78622;1,042;155318224;140748920,2;130612909,7;1,239;862;Inalterada
828;2301;30;2875;2;Unidade;Atendimento realizado;90002;0;S;90679;90679;0;90679;1,008;4920100;6285579,9;4186319,53;1,184;863;Inalterada
829;2301;30;2875;3;Unidade;Atendimento realizado;58356;0;S;37230;37230;0;37230;0,638;2461533;1340490,46;970927,68;1,617;864;Inalterada
830;2301;30;2875;4;Unidade;Atendimento realizado;155664;0;S;133489;133489;0;133489;0,858;621099;2381249,92;1302331,69;0,409;2008;Inalterada
