uo;programa;acao;subacao;descricao_medida;descricao_produto;qtde_prevista_orig;qtde_concedida;ind_meta_cumulativa;qtde_executada_ate_per;qtde_exec_orig;qtde_exec_red;qtde_exec_total;eficacia_final;valor_orcado;valor_emp_orig;valor_liquid ;eficiencia_liq_final;sequencia_sub_acao
2708;228;2537;2;Unidade;Galp�o equipado;1;1;N;0;1;0;1;1;150.000,00;0;14.534,28;10,32;2622
2708;228;2537;6;Unidade;Servi�o de Opera��o;8;8;S;0;0;0;0;0;0;0;0;#DIV/0!;2623
2708;228;2537;6;Unidade;Servi�o de Opera��o;2;2;S;0;0;0;0;0;0;0;0;#DIV/0!;2624
2708;228;2537;6;Unidade;Servi�o de Opera��o;3;3;S;0;0;0;0;0;0;0;0;#DIV/0!;2625
2708;228;2537;6;Unidade;Servi�o de Opera��o;3;3;S;0;0;0;0;0;0;0;0;#DIV/0!;2627
2708;228;2537;6;Unidade;Servi�o de Opera��o;3;3;S;0;0;0;0;0;0;0;0;#DIV/0!;2628
2708;228;2537;6;Unidade;Servi�o de Opera��o;6;6;S;0;0;0;0;0;0;0;0;#DIV/0!;2636
2708;228;2537;6;Unidade;Servi�o de Opera��o;4;4;S;0;0;0;0;0;0;0;0;#DIV/0!;2638
2708;228;2537;6;Unidade;Servi�o de Opera��o;6;6;S;0;0;0;0;0;0;0;0;#DIV/0!;2639
2708;228;2537;6;Unidade;Servi�o de Opera��o;5;5;S;0;0;0;0;0;0;0;0;#DIV/0!;2640
2708;228;2537;8;Unidade;Obra realizada;6;6;N;0;0;0;0;0;660.000,00;0;0;#DIV/0!;2642
2708;228;2537;9;Unidade;Obra executada;1;1;N;0;0;0;0;0;450.000,00;0;0;#DIV/0!;2643
2708;228;2537;13;Unidade;Unidade Implantada;1;1;N;0;0;0;0;0;370.200,00;0;0;#DIV/0!;2644
2708;228;2537;16;Unidade;Bairro atendido;60;60;N;36;36;36;36;0,6;1.051.000,00;0;25.961,42;24,29;2645
2708;228;2537;20;Unidade;Sistema implantado;1;1;N;0;0;0;0;0;2.100.000,00;0;0;#DIV/0!;2648
2708;228;2537;21;Unidade;Plano implantado;1;1;N;0;0;0;0;0;0;0;0;#DIV/0!;2673
2708;228;2538;1;Tonelada;Massa coletada;77.520;28.069;S;25.168;49.451;25.168;74.618;0,963;11.407.936,00;0;4.875.078,04;2,252;2678
2708;228;2538;1;Tonelada;Massa coletada;155.040;64.818;S;46.567;90.222;46.567;136.789;0,882;22.815.872,00;0;9.762.804,89;2,062;2681
2708;228;2538;1;Tonelada;Massa coletada;74.415;25.722;S;24.401;48.693;24.401;73.094;0,982;8.678.123,00;0;6.139.596,25;1,388;2683
2708;228;2538;1;Tonelada;Massa coletada;88.368;33.090;S;28.502;55.278;28.502;83.780;0,948;10.305.271,00;0;4.575.892,55;2,135;2684
2708;228;2538;1;Tonelada;Massa coletada;69.764;13.679;S;28.712;56.085;28.712;84.797;1,215;8.135.740,00;0;5.360.516,41;1,845;2686
2708;228;2538;1;Tonelada;Massa coletada;57.827;18.250;S;20.079;39.577;20.079;59.656;1,032;7.440.487,00;0;3.887.126,27;1,975;2691
2708;228;2538;1;Tonelada;Massa coletada;104.483;40.217;S;33.148;64.266;33.148;97.414;0,932;15.375.914,00;0;5.887.080,87;2,435;2693
2708;228;2538;1;Tonelada;Massa coletada;86.740;33.516;S;28.258;53.224;28.258;81.482;0,939;11.160.730,00;0;5.153.424,00;2,034;2694
2708;228;2538;1;Tonelada;Massa coletada;77.844;29.102;S;24.832;48.742;24.832;73.574;0,945;10.016.040,00;0;4.832.260,85;1,959;2695
2708;228;2538;2;Unidade;Locais de Entrega Volunt�ria instalados;200;200;N;82;82;82;82;0,41;10.000,00;0;0;#DIV/0!;2698
2708;228;2539;2;Unidade;Servi�o realizado;3.000;3.000;S;0;0;0;0;0;2.256.269,00;0;0;#DIV/0!;2699
2708;228;2539;9;Kil�metro;Via atendida;1.274;1.274;S;0;0;0;0;0;0;0;0;#DIV/0!;2700
2708;228;2539;9;Kil�metro;Via atendida;18.096;6.032;S;6.032;12.064;6.032;18.096;1;0;0;0;#DIV/0!;2701
2708;228;2539;9;Kil�metro;Via atendida;10.998;3.926;S;3.536;7.072;3.536;10.608;0,965;0;0;0;#DIV/0!;2707
2708;228;2539;9;Kil�metro;Via atendida;468;468;S;0;0;0;0;0;0;0;0;#DIV/0!;2711
2708;228;2539;9;Kil�metro;Via atendida;7.072;3.328;S;1.872;3.744;1.872;5.616;0,794;0;0;0;#DIV/0!;2713
2708;228;2539;9;Kil�metro;Via atendida;2.496;832;S;832;1.664;832;2.496;1;0;0;0;#DIV/0!;2717
2708;228;2539;9;Kil�metro;Via atendida;14.664;4.888;S;4.888;9.776;4.888;14.664;1;0;0;0;#DIV/0!;2719
2708;228;2539;9;Kil�metro;Via atendida;2.184;728;S;728;1.456;728;2.184;1;0;0;0;#DIV/0!;2722
2708;228;2539;9;Kil�metro;Via atendida;2.860;2.860;S;0;0;0;0;0;0;0;0;#DIV/0!;2724
2708;228;2539;10;Kil�metro;C�rregos limpos;99;99;S;0;0;0;0;0;10.803,00;0;0;#DIV/0!;2727
2710;60;2837;1;Pessoa;Popula��o atendida;2.500.000;2.500.000;N;2.500.000;2.500.000;2.500.000;2.500.000;1;63.166.260,00;0;30.996.010,55;2,038;2797
2710;60;2837;3;Percentual de execu��o;Sistema de sinaliza��o de pedestre acess�vel implantado;100;0;S;100;0;100;100;1;6.248.340,00;0;0;#DIV/0!;2497
2710;211;1271;1;Unidade;Projeto desenvolvido;1;1;S;0;0;0;0;0;3.000,00;0;0;#DIV/0!;2799
2710;211;1272;1;Unidade;Atividade realizada;1;1;S;0;0;0;0;0;3.000,00;0;0;#DIV/0!;2800
2710;211;1392;1;Unidade;Km projetado;29;29;S;8;0;8;8;0,276;3.000,00;0;0;#DIV/0!;2801
2710;245;1393;1;Kil�metro;Ciclovia implantada;60;60;S;3;0;3;3;0,042;3.000,00;0;0;#DIV/0!;2802
2710;245;1393;3;Unidade;Eixo implantado;1;1;S;1;0;1;1;1;8.147.306,00;0;807.381,89;10,091;2803
2710;245;1393;4;Unidade;Campanha realizada;1;0;S;1;0;1;1;1;0;0;0;#DIV/0!;1642
2710;245;1393;6;Unidade;Biciclet�rio / paraciclo implantado;25;0;S;248;0;248;248;9,92;0;0;0;#DIV/0!;1644
2710;245;1393;8;Unidade;Campanha realizada;1;0;S;1;0;1;1;1;0;0;0;#DIV/0!;1870
2800;5;2758;2;Unidade;A��o realizada;30;3;S;18;27;18;45;1,5;6.000,00;0;0;#DIV/0!;2818
2800;5;2758;3;Pessoa;Volunt�rio inserido;30;22;S;6;8;6;14;0,467;10.000,00;0;0;#DIV/0!;2819
2800;5;2758;6;Pessoa;Professor / Aluno capacitado;130;103;S;105;27;105;132;1,015;17.120,00;0;0;#DIV/0!;2820
2800;5;2887;2;Unidade;N�mero de conv�nios;3;2;S;2;1;2;3;1;10.000,00;0;0;#DIV/0!;2821
2800;5;2887;3;Unidade;Participa��o em Associa��es Internacionais;6;2;S;0;4;0;4;0,667;161.060,00;0;24.769,35;4,335;2822
2800;141;2904;1;Unidade;Atendimento realizado;75.000;0;S;23.268;23.268;0;23.268;0,31;161.454,00;7.772,33;7.772,33;6,445;2451
2800;217;2758;4;Unidade;Empresa internacional atra�da;2;2;S;0;0;0;0;0;0;0;0;#DIV/0!;2823
2800;217;2758;7;Milh�es de reais;Volume de investimentos e neg�cios gerados;1;50;S;0;0;0;0;0;0;0;0;#DIV/0!;2824
2800;217;2853;5;Unidade;Empresa instalada;15;2;S;0;0;164;164;10,933;105.000,00;0;57.000,00;20,14;2807
2800;217;2853;7;Unidade;Atividade realizada;3.000;1;S;1;1;2.706;2.707;0,902;0;0;0;#DIV/0!;2808
2800;217;2853;8;Unidade;Empresa atendida;50;0;S;61;61;575;636;12,72;0;0;0;#DIV/0!;2809
2800;217;2853;9;Unidade;Empreendedor capacitado;540;294;S;639;639;2.071;2.710;5,019;298.000,00;0;368.205,37;4,062;2810
2800;217;2853;11;Unidade;Novos postos de trabalho gerados;326.000;0;S;150;150;229.564;229.714;0,705;49.000,00;0;18.579,73;1,858;2811
2800;217;2853;13;Unidade;Empresa atendida;2;0;S;380;380;0;380;190;0;0;0;#DIV/0!;2812
2800;217;2853;16;Metro quadrado;Propriedade regularizada;50;96.436;S;106.501;106.501;0;106.501;2130,015;20.209,00;0;0;#DIV/0!;2813
2800;237;2404;1;Unidade;Vaga disponibilizada;10.000;1.462;S;3.127;3.127;8.538;11.665;1,167;572.400,00;0;0;#DIV/0!;2814
2800;237;2404;11;Unidade;Grupo produtivo apoiado;160;160;N;9;9;129;129;0,806;581.857,00;0;145.397,07;3,226;2815
2800;237;2404;12;Unidade;Atendimento realizado;200.000;20.820;S;65.517;65.517;179.180;244.697;1,223;2.766.678,00;0;592.169,94;5,716;2816
2800;237;2404;23;Unidade;Vaga disponibilizada;480;416;S;183;183;64;247;0,515;339.873,00;0;191.895,86;0,911;2817
2801;217;2853;5;Unidade;Empresa instalada;2;0;S;0;;;;;0;0;0;;543
2801;217;2853;7;Unidade;Atividade realizada;1;0;S;0;;;;;0;0;0;;544
2801;217;2853;8;Unidade;Empresa atendida;15;0;S;164;;;;;105.000,00;57.000,00;57.000,00;;539
2801;217;2853;9;Unidade;Empreendedor capacitado;3.000;0;S;2.706;;;;;0;0;0;;1652
2801;217;2853;11;Unidade;Novos postos de trabalho gerados;50;0;S;575;;;;;0;0;0;;1967
2801;217;2853;13;Unidade;Empresa atendida;540;0;S;2.071;;;;;298.000,00;368.205,37;368.205,37;;2006
2801;217;2853;16;Metro quadrado;Propriedade regularizada;326.000;0;S;229.564;;;;;49.000,00;18.579,73;18.579,73;;2444
2802;237;2404;1;Unidade;Vaga disponibilizada;10.000;0;S;8.538;;;;;572.400,00;0;0;;563
2802;237;2404;11;Unidade;Grupo produtivo apoiado;160;0;N;129;;;;;581.857,00;145.397,07;145.397,07;;569
2802;237;2404;12;Unidade;Atendimento realizado;200.000;0;S;179.180;;;;;2.766.678,00;592.169,94;592.169,94;;570
2802;237;2404;23;Unidade;Vaga disponibilizada;480;0;S;64;;;;;339.873,00;191.895,86;191.895,86;;2445
2803;57;2334;3;Unidade;Evento realizado;1;0;S;0;;;;;5.000,00;0;0;;2249
2803;57;2566;2;Unidade;Instrumento regulamentado;2;0;S;0;;;;;4.511.300,00;2.407.202,84;2.407.202,84;;2186
2803;57;2566;6;Unidade;A��o realizada;2;0;N;0;;;;;0;0;0;;535
2803;57;2566;13;Unidade;Projeto elaborado / gerenciado;4;0;S;0;;;;;0;0;0;;1960
2803;57;2566;14;Percentual de execu��o;Parecer emitido;75;0;N;75;;;;;0;0;0;;1962
2803;57;2566;15;Percentual de execu��o;Base de dados atualizada;100;0;N;100;;;;;69.000,00;0;0;;2478
2803;57;2566;16;Percentual de execu��o;Relat�rio t�cnico emitido;75;0;N;75;;;;;0;0;0;;1959
2803;57;2566;17;Unidade;Projeto elaborado / gerenciado;10;0;S;0;;;;;0;0;0;;1961
2803;230;2566;19;Unidade;Projeto de Lei encaminhado � C�mara Municipal;5;0;S;1;;;;;0;0;0;;2446
2804;5;2758;2;Unidade;A��o realizada;30;0;S;27;;;;;6.000,00;0;0;;524
2804;5;2758;3;Pessoa;Volunt�rio inserido;30;0;S;8;;;;;10.000,00;0;0;;521
2804;5;2758;6;Pessoa;Professor / Aluno capacitado;130;0;S;27;;;;;17.120,00;0;0;;1956
2804;5;2887;2;Unidade;N�mero de conv�nios;3;0;S;1;;;;;10.000,00;0;0;;527
2804;5;2887;3;Unidade;Participa��o em Associa��es Internacionais;6;0;S;4;;;;;161.060,00;24.769,35;24.769,35;;528
2804;217;2758;4;Unidade;Empresa internacional atra�da;2;0;S;0;;;;;0;0;0;;525
2804;217;2758;7;Milh�es de reais;Volume de investimentos e neg�cios gerados;50;0;S;0;;;;;20.209,00;0;0;;1966
2805;86;2629;4;Unidade;Observat�rio implantado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;2190
2805;86;2629;5;Unidade;Calend�rio disponibilizado;1;0;S;0;0;0;0;0;1.000,00;0;0;#DIV/0!;401
2805;86;2629;6;Unidade;Programa estruturado;1;0;S;0;0;0;0;0;1.500,00;0;0;#DIV/0!;1995
2805;86;2629;9;Unidade;Evento realizado;3;0;S;4;4;0;4;1,333;31.000,00;1.166.190,50;405.055,85;0,102;434
2805;86;2629;11;Unidade;Participa��o efetivada;50;0;S;22;22;0;22;0,44;76.000,00;74.084,90;74.084,90;0,451;408
2805;86;2629;12;Unidade;Evento subvencionado;1;0;S;0;0;0;0;0;0;0;0;#DIV/0!;435
2805;86;2629;13;Unidade;Projeto incentivado;2;0;S;0;0;0;0;0;530.000,00;0;0;#DIV/0!;1996
2805;86;2629;15;Unidade;Evento Apoiado;85;0;S;37;37;0;37;0,435;200.000,00;866.745,28;775.825,28;0,112;406
2805;86;2629;16;Unidade;Evento Apoiado;35;0;S;17;17;0;17;0,486;60.000,00;84.156,37;40.954,82;0,712;407
2805;86;2629;17;Unidade;Evento realizado;20;0;S;49;49;0;49;2,45;0;0;0;#DIV/0!;409
2805;86;2629;18;Unidade;Programa viabilizado;1;0;S;0;0;0;0;0;120.500,00;0;0;#DIV/0!;1997
2805;86;2629;19;Unidade;Projeto elaborado;2;0;S;0;0;0;0;0;660.000,00;438.577,63;17.027,50;0;1998
2805;86;2629;21;Pessoa;Pessoa capacitada;30;0;S;1;1;0;1;0,033;20.000,00;3.980,00;3.980,00;0,168;507
2805;86;2630;1;Unidade;Material distribu�do;200.000;0;S;0;0;0;0;0;504.500,00;0;0;#DIV/0!;403
2805;86;2630;2;Unidade;A��o realizada;20;0;S;16;16;0;16;0,8;275.745,00;52.069,41;37.777,41;5,839;410
2805;218;2629;2;Unidade;Circuito e / ou roteiro criado;6;0;S;0;0;0;0;0;10.000,00;0;0;#DIV/0!;404
2805;218;2629;7;Unidade;A��o realizada;6;0;S;0;0;0;0;0;10.500,00;0;0;#DIV/0!;399
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;1.210.500,00;1.484.687,59;1.481.086,74;0,817;436
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;1424
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;1425
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;1426
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;1427
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;1428
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;1429
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;1430
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;1431
2805;218;2629;10;Unidade;Evento realizado;1;0;S;1;1;0;1;1;10.000,00;0;0;#DIV/0!;1432
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;3.500.500,00;4.174.041,98;4.072.677,02;0,86;437
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50.000,00;0;0;#DIV/0!;1433
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50.000,00;0;0;#DIV/0!;1434
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50.000,00;0;0;#DIV/0!;1435
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50.000,00;0;0;#DIV/0!;1436
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50.000,00;0;0;#DIV/0!;1437
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50.000,00;0;0;#DIV/0!;1438
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50.000,00;0;0;#DIV/0!;1439
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50.000,00;0;0;#DIV/0!;1440
2805;218;2629;14;Unidade;Evento realizado;1;0;S;1;1;0;1;1;50.000,00;0;0;#DIV/0!;1441
2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;#DIV/0!;1859
2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;#DIV/0!;1860
2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;#DIV/0!;1861
2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;#DIV/0!;1862
2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;#DIV/0!;1863
2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;#DIV/0!;1864
2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;#DIV/0!;1865
2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;#DIV/0!;1866
2805;218;2629;25;Unidade;Evento realizado;1;0;S;1;1;0;1;1;0;0;0;#DIV/0!;1867
2900;59;2854;2;Unidade;Atendimento realizado;684;0;S;261;;;;;0;0;0;;159
2900;217;2854;8;Unidade;Feira implantada;35;0;S;0;;;;;0;0;0;;2005
2901;59;2570;1;Unidade;Im�vel regularizado;500;0;S;2;;;;;5.000,00;0;0;;4
2901;59;2571;1;Unidade;Vistoria realizada;3.600;0;S;1.810;;;;;0;0;0;;9
2901;59;2597;2;Percentual de execu��o;Cartilhas atualizadas;100;0;N;0;;;;;0;0;0;;6
2901;59;2597;3;Unidade;Atendimento realizado;800;0;S;169;;;;;5.000,00;0;0;;46
2901;216;1359;1;Unidade;Diretrizes disponibilizadas;1;0;S;0;;;;;6.000,00;0;0;;1240
2901;222;1326;1;Unidade;Sistema integrado;1;0;S;0;;;;;22.496,00;0;0;;7
2901;222;1326;3;Percentual de execu��o;Sistema implantado;100;0;S;0;;;;;10.000,00;0;0;;394
2901;222;1341;1;Percentual de execu��o;Sistema implantado;100;0;S;0;;;;;17.000,00;0;0;;65
2901;222;1341;2;Percentual de execu��o;Sistema implantado;100;0;S;0;;;;;2.100.000,00;0;0;;1650
2901;222;1344;1;Percentual de execu��o;Projeto aprovado;90;0;N;90;;;;;0;0;0;;47
2901;230;1326;4;Unidade;Cruzamentos com sinaliza��o;15.922;0;S;0;;;;;0;0;0;;207
2902;59;2855;1;Unidade;Fiscal ativo;305;0;N;306;;;;;8.873.372,00;4.849.690,01;4.849.690,01;;1225
2902;59;2890;1;Unidade;Vistoria realizada;9.420;0;S;6.443;;;;;3.045.900,00;1.549.312,77;1.549.312,77;;1205
2902;59;2890;1;Unidade;Vistoria realizada;19.188;0;S;11.228;;;;;9.360.500,00;5.363.545,38;5.363.545,38;;1206
2902;59;2890;1;Unidade;Vistoria realizada;13.860;0;S;4.572;;;;;3.382.300,00;1.755.547,35;1.755.547,35;;1207
2902;59;2890;1;Unidade;Vistoria realizada;11.388;0;S;5.319;;;;;3.151.735,00;1.702.657,59;1.702.657,59;;1208
2902;59;2890;1;Unidade;Vistoria realizada;12.924;0;S;5.346;;;;;4.981.550,00;2.652.976,11;2.652.976,11;;1210
2902;59;2890;1;Unidade;Vistoria realizada;17.040;0;S;6.210;;;;;4.012.730,00;2.423.709,25;2.423.709,25;;1212
2902;59;2890;1;Unidade;Vistoria realizada;11.676;0;S;7.412;;;;;4.695.778,00;2.368.756,42;2.368.756,42;;1213
2902;59;2890;1;Unidade;Vistoria realizada;24.064;0;S;7.085;;;;;4.127.380,00;2.285.117,03;2.285.117,03;;1214
2902;59;2890;1;Unidade;Vistoria realizada;15.240;0;S;4.825;;;;;3.054.650,00;1.583.695,52;1.583.695,52;;1215
2902;232;2855;3;Unidade;Dilig�ncia realizada;12.000;0;S;6.845;;;;;19.916,00;2.400,00;2.400,00;;202
2902;232;2855;4;Unidade;Fiscaliza��o realizada;362;0;N;362;;;;;0;0;0;;205
2902;232;2855;5;Unidade;Informativo distribu�do;15.000;0;S;5.450;;;;;0;0;0;;204
2902;232;2855;6;Unidade;Dilig�ncia realizada;108;0;S;30;;;;;0;0;0;;1231
2902;232;2855;6;Unidade;Dilig�ncia realizada;468;0;S;516;;;;;0;0;0;;1232
2902;232;2855;6;Unidade;Dilig�ncia realizada;409;0;S;179;;;;;0;0;0;;1233
2902;232;2855;6;Unidade;Dilig�ncia realizada;207;0;S;108;;;;;0;0;0;;1234
2902;232;2855;6;Unidade;Dilig�ncia realizada;297;0;S;214;;;;;0;0;0;;1235
2902;232;2855;6;Unidade;Dilig�ncia realizada;135;0;S;38;;;;;0;0;0;;1236
2902;232;2855;6;Unidade;Dilig�ncia realizada;228;0;S;121;;;;;0;0;0;;1237
2902;232;2855;6;Unidade;Dilig�ncia realizada;247;0;S;216;;;;;0;0;0;;1238
2902;232;2855;6;Unidade;Dilig�ncia realizada;89;0;S;58;;;;;0;0;0;;1239
2903;46;2537;1;Tonelada;Massa tratada / destinada;405.600;0;S;120.989;;;;;12.715.398,00;4.108.428,37;2.306.469,30;;108
2903;46;2537;11;Tonelada;Massa tratada / destinada;733.538;0;S;509.431;;;;;33.882.120,00;20.605.157,14;20.605.157,14;;118
2903;46;2539;3;Metro quadrado;�rea;24.000.000;0;S;15.439.628;;;;;1.628.880,00;670.587,00;670.587,00;;2194
2903;46;2539;4;Kil�metro;Sarjeta varrida;63.672;0;S;21.647;;;;;8.593.492,00;4.067.458,99;4.067.458,99;;80
2903;46;2539;4;Kil�metro;Sarjeta varrida;231.384;0;S;88.719;;;;;26.919.984,00;13.387.330,85;13.387.330,85;;81
2903;46;2539;4;Kil�metro;Sarjeta varrida;47.352;0;S;19.398;;;;;9.019.408,00;3.691.051,34;3.691.051,34;;82
2903;46;2539;4;Kil�metro;Sarjeta varrida;65.520;0;S;22.291;;;;;11.174.270,00;4.624.308,87;4.624.308,87;;83
2903;46;2539;4;Kil�metro;Sarjeta varrida;86.196;0;S;29.703;;;;;10.758.455,00;5.432.160,91;5.432.160,91;;84
2903;46;2539;4;Kil�metro;Sarjeta varrida;46.116;0;S;17.555;;;;;7.365.240,00;2.727.405,26;2.727.405,26;;85
2903;46;2539;4;Kil�metro;Sarjeta varrida;58.848;0;S;19.748;;;;;12.053.219,00;5.621.685,96;5.621.685,96;;86
2903;46;2539;4;Kil�metro;Sarjeta varrida;77.892;0;S;32.699;;;;;11.284.485,00;4.347.969,91;4.347.969,91;;87
2903;46;2539;4;Kil�metro;Sarjeta varrida;57.276;0;S;21.856;;;;;8.890.064,00;3.461.162,13;3.461.162,13;;88
2903;46;2539;7;Tonelada;Res�duo coletado;27.702;0;S;15.306;;;;;2.596.563,00;770.992,88;770.992,88;;210
2903;46;2539;7;Tonelada;Res�duo coletado;16.901;0;S;2.691;;;;;1.941.763,00;462.471,29;462.471,29;;211
2903;46;2539;7;Tonelada;Res�duo coletado;16.901;0;S;7.293;;;;;2.323.261,00;620.186,57;620.186,57;;212
2903;46;2539;7;Tonelada;Res�duo coletado;23.568;0;S;5.627;;;;;2.245.040,00;510.731,46;510.731,46;;213
2903;46;2539;7;Tonelada;Res�duo coletado;19.014;0;S;8.936;;;;;2.133.159,00;637.311,10;637.311,10;;214
2903;46;2539;7;Tonelada;Res�duo coletado;22.741;0;S;8.160;;;;;2.721.000,00;825.585,26;825.585,26;;215
2903;46;2539;7;Tonelada;Res�duo coletado;17.214;0;S;10.964;;;;;2.643.882,00;674.223,00;674.223,00;;216
2903;46;2539;7;Tonelada;Res�duo coletado;15.553;0;S;11.517;;;;;3.191.440,00;1.020.481,75;1.020.481,75;;217
2903;46;2539;7;Tonelada;Res�duo coletado;15.553;0;S;9.779;;;;;3.379.960,00;966.080,25;966.080,25;;218
2903;228;2537;2;Unidade;Galp�o equipado;1;0;N;1;;;;;150.000,00;14.534,28;14.534,28;;109
2903;228;2537;6;Unidade;Servi�o de Opera��o;8;0;S;0;;;;;0;0;0;;2078
2903;228;2537;6;Unidade;Servi�o de Opera��o;2;0;S;0;;;;;0;0;0;;2079
2903;228;2537;6;Unidade;Servi�o de Opera��o;3;0;S;0;;;;;0;0;0;;2080
2903;228;2537;6;Unidade;Servi�o de Opera��o;3;0;S;0;;;;;0;0;0;;2081
2903;228;2537;6;Unidade;Servi�o de Opera��o;3;0;S;0;;;;;0;0;0;;2082
2903;228;2537;6;Unidade;Servi�o de Opera��o;6;0;S;0;;;;;0;0;0;;2083
2903;228;2537;6;Unidade;Servi�o de Opera��o;4;0;S;0;;;;;0;0;0;;2084
2903;228;2537;6;Unidade;Servi�o de Opera��o;6;0;S;0;;;;;0;0;0;;2085
2903;228;2537;6;Unidade;Servi�o de Opera��o;5;0;S;0;;;;;0;0;0;;2086
2903;228;2537;8;Unidade;Obra realizada;6;0;N;0;;;;;660.000,00;0;0;;115
2903;228;2537;9;Unidade;Obra executada;1;0;N;0;;;;;450.000,00;0;0;;116
2903;228;2537;13;Unidade;Unidade Implantada;1;0;N;0;;;;;370.200,00;0;0;;120
2903;228;2537;16;Unidade;Bairro atendido;60;0;N;36;;;;;1.051.000,00;25.961,42;25.961,42;;1718
2903;228;2537;17;Percentual de execu��o;Plano Elaborado;10;0;S;10;;;;;100.000,00;366.134,23;366.134,23;;1721
2903;228;2537;20;Unidade;Sistema implantado;1;0;N;0;;;;;2.100.000,00;0;0;;2292
2903;228;2537;21;Unidade;Plano implantado;1;0;N;0;;;;;0;0;0;;2387
2903;228;2538;1;Tonelada;Massa coletada;77.520;0;S;49.451;;;;;11.407.936,00;4.875.078,04;4.875.078,04;;68
2903;228;2538;1;Tonelada;Massa coletada;155.040;0;S;90.222;;;;;22.815.872,00;9.762.804,89;9.762.804,89;;69
2903;228;2538;1;Tonelada;Massa coletada;74.415;0;S;48.693;;;;;8.678.123,00;6.139.596,25;6.139.596,25;;70
2903;228;2538;1;Tonelada;Massa coletada;88.368;0;S;55.278;;;;;10.305.271,00;4.575.892,55;4.575.892,55;;71
2903;228;2538;1;Tonelada;Massa coletada;69.764;0;S;56.085;;;;;8.135.740,00;5.360.516,41;5.360.516,41;;72
2903;228;2538;1;Tonelada;Massa coletada;57.827;0;S;39.577;;;;;7.440.487,00;3.887.126,27;3.887.126,27;;73
2903;228;2538;1;Tonelada;Massa coletada;104.483;0;S;64.266;;;;;15.375.914,00;5.887.080,87;5.887.080,87;;74
2903;228;2538;1;Tonelada;Massa coletada;86.740;0;S;53.224;;;;;11.160.730,00;5.153.424,00;5.153.424,00;;75
2903;228;2538;1;Tonelada;Massa coletada;77.844;0;S;48.742;;;;;10.016.040,00;4.832.260,85;4.832.260,85;;76
2903;228;2538;2;Unidade;Locais de Entrega Volunt�ria instalados;200;0;N;82;;;;;10.000,00;0;0;;1722
2903;228;2539;2;Unidade;Servi�o realizado;3.000;0;S;0;;;;;2.256.269,00;0;0;;78
2903;228;2539;9;Kil�metro;Via atendida;1.274;0;S;0;;;;;0;0;0;;2453
2903;228;2539;9;Kil�metro;Via atendida;18.096;0;S;12.064;;;;;0;0;0;;2454
2903;228;2539;9;Kil�metro;Via atendida;10.998;0;S;7.072;;;;;0;0;0;;2455
2903;228;2539;9;Kil�metro;Via atendida;468;0;S;0;;;;;0;0;0;;2456
2903;228;2539;9;Kil�metro;Via atendida;7.072;0;S;3.744;;;;;0;0;0;;2457
2903;228;2539;9;Kil�metro;Via atendida;2.496;0;S;1.664;;;;;0;0;0;;2458
